year,reg,sex,x,mx
2003,1147,F,0,0.00686
2003,1147,F,1,0.000712
2003,1147,F,5,0.000256
2003,1147,F,10,0.000248
2003,1147,F,15,0.000419
2003,1147,F,20,0.000848
2003,1147,F,25,0.001473
2003,1147,F,30,0.002297
2003,1147,F,35,0.003788
2003,1147,F,40,0.004279
2003,1147,F,45,0.006543
2003,1147,F,50,0.01045
2003,1147,F,55,0.01596
2003,1147,F,60,0.021791
2003,1147,F,65,0.031081
2003,1147,F,70,0.053225
2003,1147,F,75,0.085894
2003,1147,F,80,0.149904
2003,1147,F,85,0.244422
2003,1149,M,0,0.017319
2003,1149,M,1,0.000635
2003,1149,M,5,0.000903
2003,1149,M,10,0.000769
2003,1149,M,15,0.001984
2003,1149,M,20,0.006151
2003,1149,M,25,0.008561
2003,1149,M,30,0.009895
2003,1149,M,35,0.013919
2003,1149,M,40,0.021335
2003,1149,M,45,0.030526
2003,1149,M,50,0.043784
2003,1149,M,55,0.047384
2003,1149,M,60,0.068892
2003,1149,M,65,0.077207
2003,1149,M,70,0.101612
2003,1149,M,75,0.131455
2003,1149,M,80,0.17401
2003,1149,M,85,0.249293
2003,1149,F,0,0.009066
2003,1149,F,1,0.001347
2003,1149,F,5,0.00022
2003,1149,F,10,0.000468
2003,1149,F,15,0.000893
2003,1149,F,20,0.001642
2003,1149,F,25,0.002269
2003,1149,F,30,0.002674
2003,1149,F,35,0.003339
2003,1149,F,40,0.005558
2003,1149,F,45,0.007813
2003,1149,F,50,0.01207
2003,1149,F,55,0.016368
2003,1149,F,60,0.022225
2003,1149,F,65,0.029105
2003,1149,F,70,0.04641
2003,1149,F,75,0.076899
2003,1149,F,80,0.13232
2003,1149,F,85,0.251957
2003,1158,M,0,0.022193
2003,1158,M,1,0.001475
2003,1158,M,5,0.001094
2003,1158,M,10,0.000494
2003,1158,M,15,0.001602
2003,1158,M,20,0.004035
2003,1158,M,25,0.007341
2003,1158,M,30,0.011133
2003,1158,M,35,0.013893
2003,1158,M,40,0.020312
2003,1158,M,45,0.030328
2003,1158,M,50,0.040977
2003,1158,M,55,0.047665
2003,1158,M,60,0.069896
2003,1158,M,65,0.080801
2003,1158,M,70,0.104347
2003,1158,M,75,0.133546
2003,1158,M,80,0.182504
2003,1158,M,85,0.299814
2003,1158,F,0,0.01193
2003,1158,F,1,0.001003
2003,1158,F,5,0.000341
2003,1158,F,10,0.00048
2003,1158,F,15,0.000579
2003,1158,F,20,0.001528
2003,1158,F,25,0.001828
2003,1158,F,30,0.003002
2003,1158,F,35,0.004321
2003,1158,F,40,0.006015
2003,1158,F,45,0.009552
2003,1158,F,50,0.011615
2003,1158,F,55,0.021373
2003,1158,F,60,0.025026
2003,1158,F,65,0.0288
2003,1158,F,70,0.045774
2003,1158,F,75,0.07761
2003,1158,F,80,0.131841
2003,1158,F,85,0.253215
2003,1140,M,0,0.009646
2003,1140,M,1,0.000585
2003,1140,M,5,0.000331
2003,1140,M,10,0.000263
2003,1140,M,15,0.000959
2003,1140,M,20,0.002601
2003,1140,M,25,0.004911
2003,1140,M,30,0.006322
2003,1140,M,35,0.008351
2003,1140,M,40,0.013772
2003,1140,M,45,0.018306
2003,1140,M,50,0.028408
2003,1140,M,55,0.032523
2003,1140,M,60,0.04166
2003,1140,M,65,0.050886
2003,1140,M,70,0.072733
2003,1140,M,75,0.097226
2003,1140,M,80,0.125956
2003,1140,M,85,0.202818
2003,1140,F,0,0.007461
2003,1140,F,1,0.000459
2003,1140,F,5,0.000261
2003,1140,F,10,0.000178
2003,1140,F,15,0.000436
2003,1140,F,20,0.001001
2003,1140,F,25,0.001324
2003,1140,F,30,0.00189
2003,1140,F,35,0.002601
2003,1140,F,40,0.004107
2003,1140,F,45,0.005824
2003,1140,F,50,0.009116
2003,1140,F,55,0.011325
2003,1140,F,60,0.014664
2003,1140,F,65,0.020561
2003,1140,F,70,0.037625
2003,1140,F,75,0.063869
2003,1140,F,80,0.10742
2003,1140,F,85,0.207064
2003,1179,M,0,0.012531
2003,1179,M,1,0.000792
2003,1179,M,5,0.000407
2003,1179,M,10,0.000748
2003,1179,M,15,0.00128
2003,1179,M,20,0.002971
2003,1179,M,25,0.004011
2003,1179,M,30,0.006374
2003,1179,M,35,0.009043
2003,1179,M,40,0.01252
2003,1179,M,45,0.014915
2003,1179,M,50,0.019601
2003,1179,M,55,0.029003
2003,1179,M,60,0.043134
2003,1179,M,65,0.052274
2003,1179,M,70,0.073176
2003,1179,M,75,0.10057
2003,1179,M,80,0.142937
2003,1179,M,85,0.280837
2003,1179,F,0,0.009455
2003,1179,F,1,0.000482
2003,1179,F,5,0.000087
2003,1179,F,10,0.000327
2003,1179,F,15,0.000556
2003,1179,F,20,0.000795
2003,1179,F,25,0.00111
2003,1179,F,30,0.001427
2003,1179,F,35,0.001739
2003,1179,F,40,0.002788
2003,1179,F,45,0.004083
2003,1179,F,50,0.006044
2003,1179,F,55,0.011036
2003,1179,F,60,0.015087
2003,1179,F,65,0.022706
2003,1179,F,70,0.040314
2003,1179,F,75,0.069939
2003,1179,F,80,0.124745
2003,1179,F,85,0.219889
2003,1185,M,0,0.012009
2003,1185,M,1,0.001136
2003,1185,M,5,0.000415
2003,1185,M,10,0.001019
2003,1185,M,15,0.001686
2003,1185,M,20,0.004023
2003,1185,M,25,0.004558
2003,1185,M,30,0.005203
2003,1185,M,35,0.008107
2003,1185,M,40,0.011021
2003,1185,M,45,0.015014
2003,1185,M,50,0.021448
2003,1185,M,55,0.036423
2003,1185,M,60,0.047397
2003,1185,M,65,0.057497
2003,1185,M,70,0.080297
2003,1185,M,75,0.109895
2003,1185,M,80,0.157323
2003,1185,M,85,0.251464
2003,1185,F,0,0.017267
2003,1185,F,1,0.000615
2003,1185,F,5,0.000213
2003,1185,F,10,0.000375
2003,1185,F,15,0.001067
2003,1185,F,20,0.001292
2003,1185,F,25,0.00128
2003,1185,F,30,0.001063
2003,1185,F,35,0.002393
2003,1185,F,40,0.003081
2003,1185,F,45,0.005062
2003,1185,F,50,0.008204
2003,1185,F,55,0.012487
2003,1185,F,60,0.016376
2003,1185,F,65,0.028469
2003,1185,F,70,0.039018
2003,1185,F,75,0.073396
2003,1185,F,80,0.098314
2003,1185,F,85,0.230517
2003,1103,M,0,0.010778
2003,1103,M,1,0.000709
2003,1103,M,5,0.000469
2003,1103,M,10,0.000591
2003,1103,M,15,0.001437
2003,1103,M,20,0.002968
2003,1103,M,25,0.004654
2003,1103,M,30,0.006534
2003,1103,M,35,0.009315
2003,1103,M,40,0.01222
2003,1103,M,45,0.01667
2003,1103,M,50,0.021098
2003,1103,M,55,0.028608
2003,1103,M,60,0.041241
2003,1103,M,65,0.053054
2003,1103,M,70,0.074037
2003,1103,M,75,0.100736
2003,1103,M,80,0.143396
2003,1103,M,85,0.256324
2003,1103,F,0,0.008868
2003,1103,F,1,0.000513
2003,1103,F,5,0.000267
2003,1103,F,10,0.000256
2003,1103,F,15,0.000571
2003,1103,F,20,0.000801
2003,1103,F,25,0.001103
2003,1103,F,30,0.001595
2003,1103,F,35,0.002351
2003,1103,F,40,0.003119
2003,1103,F,45,0.004178
2003,1103,F,50,0.006676
2003,1103,F,55,0.009849
2003,1103,F,60,0.014428
2003,1103,F,65,0.02239
2003,1103,F,70,0.040676
2003,1103,F,75,0.069133
2003,1103,F,80,0.113762
2003,1103,F,85,0.238708
2003,1112,M,0,0.015962
2003,1112,M,1,0.001182
2003,1112,M,5,0.000633
2003,1112,M,10,0.000595
2003,1112,M,15,0.001266
2003,1112,M,20,0.003772
2003,1112,M,25,0.005654
2003,1112,M,30,0.006634
2003,1112,M,35,0.010228
2003,1112,M,40,0.013632
2003,1112,M,45,0.019328
2003,1112,M,50,0.027799
2003,1112,M,55,0.034639
2003,1112,M,60,0.051175
2003,1112,M,65,0.063535
2003,1112,M,70,0.087023
2003,1112,M,75,0.115253
2003,1112,M,80,0.156386
2003,1112,M,85,0.190701
2003,1112,F,0,0.011046
2003,1112,F,1,0.000478
2003,1112,F,5,0.000522
2003,1112,F,10,0.000414
2003,1112,F,15,0.000613
2003,1112,F,20,0.001012
2003,1112,F,25,0.001798
2003,1112,F,30,0.002279
2003,1112,F,35,0.002686
2003,1112,F,40,0.003109
2003,1112,F,45,0.004769
2003,1112,F,50,0.007399
2003,1112,F,55,0.010162
2003,1112,F,60,0.016019
2003,1112,F,65,0.025828
2003,1112,F,70,0.041868
2003,1112,F,75,0.072966
2003,1112,F,80,0.116901
2003,1112,F,85,0.219226
2003,1118,M,0,0.017183
2003,1118,M,1,0.000837
2003,1118,M,5,0.000511
2003,1118,M,10,0.000466
2003,1118,M,15,0.001245
2003,1118,M,20,0.003206
2003,1118,M,25,0.004539
2003,1118,M,30,0.006306
2003,1118,M,35,0.009287
2003,1118,M,40,0.012714
2003,1118,M,45,0.018328
2003,1118,M,50,0.025793
2003,1118,M,55,0.031603
2003,1118,M,60,0.044353
2003,1118,M,65,0.056065
2003,1118,M,70,0.077748
2003,1118,M,75,0.107111
2003,1118,M,80,0.134304
2003,1118,M,85,0.239695
2003,1118,F,0,0.012661
2003,1118,F,1,0.000522
2003,1118,F,5,0.00025
2003,1118,F,10,0.000299
2003,1118,F,15,0.000738
2003,1118,F,20,0.000914
2003,1118,F,25,0.001388
2003,1118,F,30,0.001757
2003,1118,F,35,0.002644
2003,1118,F,40,0.003351
2003,1118,F,45,0.005124
2003,1118,F,50,0.007197
2003,1118,F,55,0.010395
2003,1118,F,60,0.014996
2003,1118,F,65,0.023309
2003,1118,F,70,0.038709
2003,1118,F,75,0.065641
2003,1118,F,80,0.107267
2003,1118,F,85,0.228514
2003,1160,M,0,0.017381
2003,1160,M,1,0.000706
2003,1160,M,5,0.000368
2003,1160,M,10,0.000455
2003,1160,M,15,0.001335
2003,1160,M,20,0.002716
2003,1160,M,25,0.00456
2003,1160,M,30,0.006516
2003,1160,M,35,0.00899
2003,1160,M,40,0.012709
2003,1160,M,45,0.017551
2003,1160,M,50,0.024076
2003,1160,M,55,0.030015
2003,1160,M,60,0.045455
2003,1160,M,65,0.055973
2003,1160,M,70,0.077634
2003,1160,M,75,0.104686
2003,1160,M,80,0.139232
2003,1160,M,85,0.262072
2003,1160,F,0,0.012284
2003,1160,F,1,0.000682
2003,1160,F,5,0.000438
2003,1160,F,10,0.00029
2003,1160,F,15,0.000575
2003,1160,F,20,0.000729
2003,1160,F,25,0.001135
2003,1160,F,30,0.001912
2003,1160,F,35,0.002267
2003,1160,F,40,0.003397
2003,1160,F,45,0.004844
2003,1160,F,50,0.007614
2003,1160,F,55,0.010706
2003,1160,F,60,0.015499
2003,1160,F,65,0.024421
2003,1160,F,70,0.041512
2003,1160,F,75,0.069397
2003,1160,F,80,0.113806
2003,1160,F,85,0.234227
2003,1182,M,0,0.016111
2003,1182,M,1,0.001841
2003,1182,M,5,0.000495
2003,1182,M,10,0.00043
2003,1182,M,15,0.000616
2003,1182,M,20,0.001252
2003,1182,M,25,0.002163
2003,1182,M,30,0.002776
2003,1182,M,35,0.003311
2003,1182,M,40,0.004666
2003,1182,M,45,0.007501
2003,1182,M,50,0.011508
2003,1182,M,55,0.016195
2003,1182,M,60,0.023073
2003,1182,M,65,0.036294
2003,1182,M,70,0.052589
2003,1182,M,75,0.084572
2003,1182,M,80,0.114112
2003,1182,M,85,0.23367
2003,1182,F,0,0.012792
2003,1182,F,1,0.001504
2003,1182,F,5,0.000357
2003,1182,F,10,0.000227
2003,1182,F,15,0.000287
2003,1182,F,20,0.000421
2003,1182,F,25,0.000639
2003,1182,F,30,0.000953
2003,1182,F,35,0.001229
2003,1182,F,40,0.001501
2003,1182,F,45,0.002427
2003,1182,F,50,0.004575
2003,1182,F,55,0.006111
2003,1182,F,60,0.011238
2003,1182,F,65,0.017836
2003,1182,F,70,0.033646
2003,1182,F,75,0.058713
2003,1182,F,80,0.099301
2003,1182,F,85,0.186932
2003,1126,M,0,0.027147
2003,1126,M,1,0.000582
2003,1126,M,5,0.000357
2003,1126,M,10,0.000338
2003,1126,M,15,0.000413
2003,1126,M,20,0.00098
2003,1126,M,25,0.00201
2003,1126,M,30,0.002474
2003,1126,M,35,0.003772
2003,1126,M,40,0.004633
2003,1126,M,45,0.007326
2003,1126,M,50,0.010323
2003,1126,M,55,0.010222
2003,1126,M,60,0.020289
2003,1126,M,65,0.027831
2003,1126,M,70,0.035977
2003,1126,M,75,0.056643
2003,1126,M,80,0.067736
2003,1126,M,85,0.146543
2003,1126,F,0,0.023468
2003,1126,F,1,0.000398
2003,1126,F,5,0.00022
2003,1126,F,10,0.000279
2003,1126,F,15,0.000296
2003,1126,F,20,0.000204
2003,1126,F,25,0.000353
2003,1126,F,30,0.000525
2003,1126,F,35,0.000818
2003,1126,F,40,0.000666
2003,1126,F,45,0.002178
2003,1126,F,50,0.003392
2003,1126,F,55,0.006301
2003,1126,F,60,0.01305
2003,1126,F,65,0.014491
2003,1126,F,70,0.02594
2003,1126,F,75,0.053687
2003,1126,F,80,0.075379
2003,1126,F,85,0.13832
2003,1183,M,0,0.016934
2003,1183,M,1,0.0012
2003,1183,M,5,0.000205
2003,1183,M,10,0.000498
2003,1183,M,15,0.000972
2003,1183,M,20,0.002337
2003,1183,M,25,0.003607
2003,1183,M,30,0.005681
2003,1183,M,35,0.007574
2003,1183,M,40,0.009722
2003,1183,M,45,0.013295
2003,1183,M,50,0.019205
2003,1183,M,55,0.022129
2003,1183,M,60,0.037854
2003,1183,M,65,0.050486
2003,1183,M,70,0.071645
2003,1183,M,75,0.104803
2003,1183,M,80,0.137963
2003,1183,M,85,0.227215
2003,1183,F,0,0.011952
2003,1183,F,1,0.00049
2003,1183,F,5,0.000272
2003,1183,F,10,0.000327
2003,1183,F,15,0.000453
2003,1183,F,20,0.000577
2003,1183,F,25,0.000765
2003,1183,F,30,0.001003
2003,1183,F,35,0.001507
2003,1183,F,40,0.001884
2003,1183,F,45,0.003573
2003,1183,F,50,0.00597
2003,1183,F,55,0.007262
2003,1183,F,60,0.012375
2003,1183,F,65,0.023463
2003,1183,F,70,0.037432
2003,1183,F,75,0.063813
2003,1183,F,80,0.103649
2003,1183,F,85,0.212912
2003,1191,M,0,0.014877
2003,1191,M,1,0.001379
2003,1191,M,5,0.000569
2003,1191,M,10,0.000376
2003,1191,M,15,0.001216
2003,1191,M,20,0.003103
2003,1191,M,25,0.003556
2003,1191,M,30,0.00566
2003,1191,M,35,0.006366
2003,1191,M,40,0.00948
2003,1191,M,45,0.01534
2003,1191,M,50,0.024235
2003,1191,M,55,0.025764
2003,1191,M,60,0.038843
2003,1191,M,65,0.052934
2003,1191,M,70,0.065221
2003,1191,M,75,0.100947
2003,1191,M,80,0.119695
2003,1191,M,85,0.232079
2003,1191,F,0,0.010826
2003,1191,F,1,0.000613
2003,1191,F,5,0.000292
2003,1191,F,10,0.000164
2003,1191,F,15,0.000383
2003,1191,F,20,0.000678
2003,1191,F,25,0.000846
2003,1191,F,30,0.001337
2003,1191,F,35,0.001775
2003,1191,F,40,0.002596
2003,1191,F,45,0.003535
2003,1191,F,50,0.007013
2003,1191,F,55,0.008731
2003,1191,F,60,0.012335
2003,1191,F,65,0.021971
2003,1191,F,70,0.040962
2003,1191,F,75,0.067285
2003,1191,F,80,0.104106
2003,1191,F,85,0.207398
2003,1190,M,0,0.012164
2003,1190,M,1,0.001018
2003,1190,M,5,0.000319
2003,1190,M,10,0.000529
2003,1190,M,15,0.00134
2003,1190,M,20,0.00223
2003,1190,M,25,0.003879
2003,1190,M,30,0.006188
2003,1190,M,35,0.008533
2003,1190,M,40,0.012292
2003,1190,M,45,0.017415
2003,1190,M,50,0.0201
2003,1190,M,55,0.02541
2003,1190,M,60,0.03674
2003,1190,M,65,0.045395
2003,1190,M,70,0.067966
2003,1190,M,75,0.09657
2003,1190,M,80,0.133281
2003,1190,M,85,0.234887
2003,1190,F,0,0.009295
2003,1190,F,1,0.000338
2003,1190,F,5,0.000094
2003,1190,F,10,0.000413
2003,1190,F,15,0.000297
2003,1190,F,20,0.000787
2003,1190,F,25,0.001471
2003,1190,F,30,0.001099
2003,1190,F,35,0.00151
2003,1190,F,40,0.003056
2003,1190,F,45,0.004291
2003,1190,F,50,0.005553
2003,1190,F,55,0.005987
2003,1190,F,60,0.011364
2003,1190,F,65,0.019634
2003,1190,F,70,0.038897
2003,1190,F,75,0.058828
2003,1190,F,80,0.102254
2003,1190,F,85,0.2144
2003,1196,M,0,0.008106
2003,1196,M,1,0.002292
2003,1196,M,5,0.000581
2003,1196,M,10,0.000622
2003,1196,M,15,0.001115
2003,1196,M,20,0.002703
2003,1196,M,25,0.005784
2003,1196,M,30,0.006238
2003,1196,M,35,0.007541
2003,1196,M,40,0.008569
2003,1196,M,45,0.011415
2003,1196,M,50,0.014849
2003,1196,M,55,0.021662
2003,1196,M,60,0.034084
2003,1196,M,65,0.043824
2003,1196,M,70,0.060966
2003,1196,M,75,0.106924
2003,1196,M,80,0.100808
2003,1196,M,85,0.219473
2003,1196,F,0,0.006907
2003,1196,F,1,0.001726
2003,1196,F,5,0.000344
2003,1196,F,10,0.000323
2003,1196,F,15,0.000473
2003,1196,F,20,0.001065
2003,1196,F,25,0.001184
2003,1196,F,30,0.001687
2003,1196,F,35,0.001786
2003,1196,F,40,0.002183
2003,1196,F,45,0.002845
2003,1196,F,50,0.005868
2003,1196,F,55,0.007
2003,1196,F,60,0.011797
2003,1196,F,65,0.024952
2003,1196,F,70,0.036247
2003,1196,F,75,0.065314
2003,1196,F,80,0.088929
2003,1196,F,85,0.208102
2003,1107,M,0,0.0139
2003,1107,M,1,0.000538
2003,1107,M,5,0.000435
2003,1107,M,10,0.000468
2003,1107,M,15,0.001128
2003,1107,M,20,0.002558
2003,1107,M,25,0.004698
2003,1107,M,30,0.006273
2003,1107,M,35,0.008591
2003,1107,M,40,0.011909
2003,1107,M,45,0.016645
2003,1107,M,50,0.023348
2003,1107,M,55,0.030275
2003,1107,M,60,0.045571
2003,1107,M,65,0.053007
2003,1107,M,70,0.076535
2003,1107,M,75,0.106333
2003,1107,M,80,0.140733
2003,1107,M,85,0.256869
2003,1107,F,0,0.009802
2003,1107,F,1,0.000679
2003,1107,F,5,0.000409
2003,1107,F,10,0.000229
2003,1107,F,15,0.000445
2003,1107,F,20,0.000655
2003,1107,F,25,0.001308
2003,1107,F,30,0.001904
2003,1107,F,35,0.002081
2003,1107,F,40,0.003103
2003,1107,F,45,0.004408
2003,1107,F,50,0.007063
2003,1107,F,55,0.010247
2003,1107,F,60,0.016226
2003,1107,F,65,0.023622
2003,1107,F,70,0.040692
2003,1107,F,75,0.067463
2003,1107,F,80,0.113935
2003,1107,F,85,0.23393
2003,1180,M,0,0.014287
2003,1180,M,1,0.000831
2003,1180,M,5,0.000573
2003,1180,M,10,0.000519
2003,1180,M,15,0.00191
2003,1180,M,20,0.004757
2003,1180,M,25,0.006179
2003,1180,M,30,0.00697
2003,1180,M,35,0.009771
2003,1180,M,40,0.012579
2003,1180,M,45,0.01644
2003,1180,M,50,0.02264
2003,1180,M,55,0.030267
2003,1180,M,60,0.042945
2003,1180,M,65,0.054241
2003,1180,M,70,0.078578
2003,1180,M,75,0.105074
2003,1180,M,80,0.150188
2003,1180,M,85,0.239314
2003,1180,F,0,0.011295
2003,1180,F,1,0.000586
2003,1180,F,5,0.000306
2003,1180,F,10,0.000284
2003,1180,F,15,0.00072
2003,1180,F,20,0.001076
2003,1180,F,25,0.001209
2003,1180,F,30,0.001819
2003,1180,F,35,0.002334
2003,1180,F,40,0.003303
2003,1180,F,45,0.004833
2003,1180,F,50,0.007333
2003,1180,F,55,0.01131
2003,1180,F,60,0.016331
2003,1180,F,65,0.02381
2003,1180,F,70,0.03978
2003,1180,F,75,0.063399
2003,1180,F,80,0.104306
2003,1180,F,85,0.215064
2003,1188,M,0,0.012163
2003,1188,M,1,0.001755
2003,1188,M,5,0.000401
2003,1188,M,10,0.000499
2003,1188,M,15,0.002113
2003,1188,M,20,0.005298
2003,1188,M,25,0.007275
2003,1188,M,30,0.008901
2003,1188,M,35,0.012197
2003,1188,M,40,0.015626
2003,1188,M,45,0.019475
2003,1188,M,50,0.03015
2003,1188,M,55,0.035174
2003,1188,M,60,0.054569
2003,1188,M,65,0.060413
2003,1188,M,70,0.094616
2003,1188,M,75,0.114551
2003,1188,M,80,0.164137
2003,1188,M,85,0.285262
2003,1188,F,0,0.010353
2003,1188,F,1,0.001023
2003,1188,F,5,0.00035
2003,1188,F,10,0.000375
2003,1188,F,15,0.000769
2003,1188,F,20,0.000873
2003,1188,F,25,0.001612
2003,1188,F,30,0.001524
2003,1188,F,35,0.002977
2003,1188,F,40,0.00372
2003,1188,F,45,0.004989
2003,1188,F,50,0.008139
2003,1188,F,55,0.012664
2003,1188,F,60,0.020891
2003,1188,F,65,0.027241
2003,1188,F,70,0.045585
2003,1188,F,75,0.075491
2003,1188,F,80,0.122812
2003,1188,F,85,0.22699
2003,1189,M,0,0.008964
2003,1189,M,1,0.000639
2003,1189,M,5,0.000346
2003,1189,M,10,0.000363
2003,1189,M,15,0.001917
2003,1189,M,20,0.003831
2003,1189,M,25,0.005035
2003,1189,M,30,0.005746
2003,1189,M,35,0.009252
2003,1189,M,40,0.013547
2003,1189,M,45,0.018318
2003,1189,M,50,0.025864
2003,1189,M,55,0.034714
2003,1189,M,60,0.051334
2003,1189,M,65,0.057631
2003,1189,M,70,0.090085
2003,1189,M,75,0.118689
2003,1189,M,80,0.15104
2003,1189,M,85,0.26734
2003,1189,F,0,0.013181
2003,1189,F,1,0.000517
2003,1189,F,5,0.000311
2003,1189,F,10,0.00024
2003,1189,F,15,0.000669
2003,1189,F,20,0.000672
2003,1189,F,25,0.001222
2003,1189,F,30,0.001527
2003,1189,F,35,0.00178
2003,1189,F,40,0.003291
2003,1189,F,45,0.003862
2003,1189,F,50,0.006825
2003,1189,F,55,0.01098
2003,1189,F,60,0.017887
2003,1189,F,65,0.023663
2003,1189,F,70,0.040377
2003,1189,F,75,0.069504
2003,1189,F,80,0.111653
2003,1189,F,85,0.22693
2003,1192,M,0,0.01264
2003,1192,M,1,0.000837
2003,1192,M,5,0.000499
2003,1192,M,10,0.000506
2003,1192,M,15,0.001409
2003,1192,M,20,0.003535
2003,1192,M,25,0.005233
2003,1192,M,30,0.006235
2003,1192,M,35,0.008579
2003,1192,M,40,0.011468
2003,1192,M,45,0.017014
2003,1192,M,50,0.022484
2003,1192,M,55,0.028787
2003,1192,M,60,0.040705
2003,1192,M,65,0.05181
2003,1192,M,70,0.075312
2003,1192,M,75,0.103301
2003,1192,M,80,0.142175
2003,1192,M,85,0.247482
2003,1192,F,0,0.009467
2003,1192,F,1,0.000529
2003,1192,F,5,0.000186
2003,1192,F,10,0.00024
2003,1192,F,15,0.000575
2003,1192,F,20,0.000749
2003,1192,F,25,0.00102
2003,1192,F,30,0.001644
2003,1192,F,35,0.001903
2003,1192,F,40,0.002787
2003,1192,F,45,0.004283
2003,1192,F,50,0.006018
2003,1192,F,55,0.008467
2003,1192,F,60,0.013942
2003,1192,F,65,0.02074
2003,1192,F,70,0.034424
2003,1192,F,75,0.061472
2003,1192,F,80,0.104578
2003,1192,F,85,0.219691
2003,1194,M,0,0.014712
2003,1194,M,1,0.000652
2003,1194,M,5,0.000383
2003,1194,M,10,0.000499
2003,1194,M,15,0.001982
2003,1194,M,20,0.00434
2003,1194,M,25,0.005719
2003,1194,M,30,0.007325
2003,1194,M,35,0.011774
2003,1194,M,40,0.016891
2003,1194,M,45,0.021854
2003,1194,M,50,0.031269
2003,1194,M,55,0.036428
2003,1194,M,60,0.053959
2003,1194,M,65,0.066385
2003,1194,M,70,0.093189
2003,1194,M,75,0.127745
2003,1194,M,80,0.175643
2003,1194,M,85,0.295251
2003,1194,F,0,0.012419
2003,1194,F,1,0.000683
2003,1194,F,5,0.000161
2003,1194,F,10,0.000229
2003,1194,F,15,0.00068
2003,1194,F,20,0.00076
2003,1194,F,25,0.001352
2003,1194,F,30,0.001811
2003,1194,F,35,0.002843
2003,1194,F,40,0.003812
2003,1194,F,45,0.005473
2003,1194,F,50,0.008296
2003,1194,F,55,0.01211
2003,1194,F,60,0.020229
2003,1194,F,65,0.027349
2003,1194,F,70,0.043122
2003,1194,F,75,0.073552
2003,1194,F,80,0.117857
2003,1194,F,85,0.233205
2003,1197,M,0,0.010206
2003,1197,M,1,0.001318
2003,1197,M,5,0.000592
2003,1197,M,10,0.000456
2003,1197,M,15,0.001513
2003,1197,M,20,0.003929
2003,1197,M,25,0.005369
2003,1197,M,30,0.007446
2003,1197,M,35,0.009453
2003,1197,M,40,0.013765
2003,1197,M,45,0.018632
2003,1197,M,50,0.024527
2003,1197,M,55,0.033001
2003,1197,M,60,0.045196
2003,1197,M,65,0.058212
2003,1197,M,70,0.08045
2003,1197,M,75,0.111413
2003,1197,M,80,0.15816
2003,1197,M,85,0.254765
2003,1197,F,0,0.007711
2003,1197,F,1,0.000681
2003,1197,F,5,0.000308
2003,1197,F,10,0.000145
2003,1197,F,15,0.000477
2003,1197,F,20,0.000887
2003,1197,F,25,0.000963
2003,1197,F,30,0.001346
2003,1197,F,35,0.00223
2003,1197,F,40,0.002949
2003,1197,F,45,0.005014
2003,1197,F,50,0.007907
2003,1197,F,55,0.013643
2003,1197,F,60,0.017899
2003,1197,F,65,0.02565
2003,1197,F,70,0.040308
2003,1197,F,75,0.066508
2003,1197,F,80,0.117146
2003,1197,F,85,0.224254
2003,1157,M,0,0.014892
2003,1157,M,1,0.000963
2003,1157,M,5,0.000518
2003,1157,M,10,0.000608
2003,1157,M,15,0.002118
2003,1157,M,20,0.004829
2003,1157,M,25,0.006917
2003,1157,M,30,0.00933
2003,1157,M,35,0.012665
2003,1157,M,40,0.018665
2003,1157,M,45,0.026161
2003,1157,M,50,0.034163
2003,1157,M,55,0.044209
2003,1157,M,60,0.059521
2003,1157,M,65,0.070561
2003,1157,M,70,0.097946
2003,1157,M,75,0.129062
2003,1157,M,80,0.173258
2003,1157,M,85,0.255009
2003,1157,F,0,0.014286
2003,1157,F,1,0.000607
2003,1157,F,5,0.000304
2003,1157,F,10,0.000262
2003,1157,F,15,0.000877
2003,1157,F,20,0.001292
2003,1157,F,25,0.001807
2003,1157,F,30,0.002565
2003,1157,F,35,0.003541
2003,1157,F,40,0.00515
2003,1157,F,45,0.00821
2003,1157,F,50,0.011687
2003,1157,F,55,0.016543
2003,1157,F,60,0.022692
2003,1157,F,65,0.030664
2003,1157,F,70,0.048671
2003,1157,F,75,0.076006
2003,1157,F,80,0.11653
2003,1157,F,85,0.235057
2003,1133,M,0,0.01446
2003,1133,M,1,0.000604
2003,1133,M,5,0.000621
2003,1133,M,10,0.00056
2003,1133,M,15,0.001568
2003,1133,M,20,0.003524
2003,1133,M,25,0.005256
2003,1133,M,30,0.007824
2003,1133,M,35,0.011894
2003,1133,M,40,0.016372
2003,1133,M,45,0.023401
2003,1133,M,50,0.032333
2003,1133,M,55,0.040594
2003,1133,M,60,0.059808
2003,1133,M,65,0.070298
2003,1133,M,70,0.094809
2003,1133,M,75,0.128015
2003,1133,M,80,0.165224
2003,1133,M,85,0.249444
2003,1133,F,0,0.012575
2003,1133,F,1,0.000632
2003,1133,F,5,0.000195
2003,1133,F,10,0.000272
2003,1133,F,15,0.000812
2003,1133,F,20,0.000915
2003,1133,F,25,0.001252
2003,1133,F,30,0.001839
2003,1133,F,35,0.002276
2003,1133,F,40,0.004617
2003,1133,F,45,0.00657
2003,1133,F,50,0.009135
2003,1133,F,55,0.014009
2003,1133,F,60,0.020604
2003,1133,F,65,0.028744
2003,1133,F,70,0.042329
2003,1133,F,75,0.074067
2003,1133,F,80,0.119561
2003,1133,F,85,0.253888
2003,1122,M,0,0.014931
